Item Number,Long Description,Short Description,Product Number,PriceOB,ALL,STMARIA,SALINA,WAREHOUSE,STMWH,REPAIR,RMA,ADJ_REPAIR,ADJ_RMA,Last Received Date,Last Sold Date,Cost,Price,Margin
5007360,Kingston 4GB DDR4-2666 UDIMM,KVR26N19S6/4,KVR26N19S6/4,59.99,0,0,0,0,0,0,0,0,0,2019-09-10,2021-06-29,33.16,56.59,41.4
5007361,Kingston 8GB DDR4-2666 UDIMM,KVR26N19S8/8,KVR26N19S8/8,69.99,0,0,0,0,0,0,0,0,0,2022-11-11,2024-12-16,50.35,66.03,23.7
5007362,"WD Purple 6TB 3.5"" HDD",WD60PURZ,WD60PURZ-85ZUFY1,499.99,0,0,0,0,0,0,0,0,0,2019-09-10,2020-10-22,306.77,471.69,35
5007363,"WD Purple 8TB 3.5"" HDD",WD81PURZ,WD81PURZ-85LWMY0,699.99,0,0,0,0,0,0,0,0,0,2019-09-10,2021-05-27,427.89,660.37,35.2
5007364,Sandisk 128G Extreme Pro Card,SDSQXCY-128G,SDSQXCY-128G-GN6MA,99.99,0,0,0,0,0,0,0,0,0,2022-01-31,2022-08-31,51.68,94.33,45.2
5007365,SanDisk Extreme 64 GB microSDX,SDSQXA2-064G,SDSQXA2-064G-GN6AA,59.99,0,0,0,0,0,0,0,-1,0,2020-09-29,2021-02-13,36.01,56.59,36.4
5007366,SanDisk Extreme 128 GB microSD,SDSQXA1-128G,SDSQXA1-128G-GN6AA,99.99,0,0,0,0,0,0,0,0,0,2019-09-10,2020-02-17,56.59,94.33,40
5007367,SanDisk 64GB Ultra microSDXC U,SDSQUAR-064G-GN,SDSQUAR-064G-GN6MA,49.99,0,0,0,0,0,0,0,-1,0,2020-03-20,2021-03-04,26.37,47.16,44.1
5007368,SanDisk 256GB Ultra microSDXC,SDSQUAR-256G-GN,SDSQUAR-256G-GN6MA,149.99,0,0,0,0,0,0,0,0,0,2019-09-10,2021-01-18,84.39,141.5,40.4
5007369,SanDisk 64GB Ultra microSDXC,SDSQUNS-064G-GN,SDSQUNS-064G-GN3MA,39.99,0,0,0,0,0,0,0,-1,0,2020-03-20,2021-03-22,16.84,37.73,55.4
5007370,Kingston 8GB DDR4-2666 SODIMM,KVR26S19S8/8,KVR26S19S8/8,79.99,0,0,0,0,0,0,0,0,0,2022-11-11,2026-04-16,50.35,75.46,33.3
5007371,Kingston 16GB DDR4-2666 SODIMM,KVR26S19D8/16,KVR26S19D8/16,199.99,0,0,0,0,0,0,0,0,0,2019-09-10,2020-06-03,118.04,188.67,37.4
5007372,Kingston 4GB DDR4-2666 SODIMM,KVR26S19S6/4,KVR26S19S6/4,59.99,0,0,0,0,0,0,0,0,0,2020-09-29,2021-05-15,33.81,56.59,40.3
5007373,Kingston DTSE9G2/32GB USB,DTSE9G2/32GB,DTSE9G2/32GB,24.99,0,0,0,0,0,0,0,0,0,2019-12-16,2020-05-23,11.45,23.58,51.4
5007374,Kingston DTSE9G2/128GB USB,DTSE9G2/128GB,DTSE9G2/128GB,79.99,0,0,0,0,0,0,0,0,0,2019-12-12,2020-03-02,37.85,75.46,49.8
5007375,Genuine HP HS04 Battery,HS04,HS04,149.99,0,0,0,0,0,0,0,-11,0,2022-08-04,2023-04-19,57.44,141.5,59.4
5007376,Amazon Echo - White Wall Clock,Amazon Echo - W,,99.99,0,0,0,0,0,0,0,0,0,2019-01-08,2021-01-09,71.92,94.33,23.8
5007377,HP 964 XL Cyan,3JA54AL,3JA54AL,129.99,39,4,9,26,0,0,0,-1,-1,2026-04-10,2026-04-22,85.46,122.63,30.3
5007378,HP 964 XL Magenta,3JA55AL,3JA55AL,129.99,20,8,11,1,0,0,0,-2,-1,2026-04-10,2026-04-22,85.46,122.63,30.3
5007379,HP 964 XL Yellow,3JA56AL,3JA56AL,129.99,25,8,10,7,0,0,0,-1,-1,2026-04-10,2026-04-22,85.46,122.63,30.3
5007380,HP 964 XL Black,3JA57AL,3JA57AL,169.99,43,9,10,24,0,0,0,-2,0,2026-04-10,2026-04-22,108.4,160.37,32.4
5007381,HP Laser 107w Printer B/W,4ZB78A#BGJ,4ZB78A#BGJ,349.99,1,0,0,0,0,1,0,0,0,2023-11-13,2024-04-11,210.54,330.18,36.2
5007382,Ubiquiti POE Adapter 48V,POE-48-24W-G,POE-48-24W-G,39.98,0,0,0,0,0,0,0,-2,0,2022-02-22,2022-10-12,25.81,37.72,31.6
5007383,Ubiquiti POE Adapter 54V,POE-54V-80W,POE-54V-80W,50,0,0,0,0,0,0,0,0,0,2019-09-24,2022-05-03,54.51,47.17,-15.6
5007384,KlipX Enox5000 Power Bank,KBH-155GD,KBH-155GD,39.99,0,0,0,0,0,0,0,0,0,2020-02-07,2022-04-07,21.61,37.73,42.7
5007385,Sony CR2032 Lithium Cell,CR2032-BEA/Z,CR2032-BEA/Z,4.99,0,0,0,0,0,0,0,0,0,2019-09-24,2021-07-09,0.78,4.71,83.4
5007386,"Poetic Fire 7"" Tablet Case Bla",X00230VI43,X00230VI43,15,0,0,0,0,0,0,0,-14,0,2019-12-05,2021-10-30,21.75,14.15,-53.7
5007387,Moko Fire 7 Tablet Case Black,X0023HQDBJ,X0023HQDBJ,39.99,0,0,0,0,0,0,0,0,0,2019-09-24,2020-08-25,16.16,37.73,57.2
5007388,"Moko Cover Case for Fire8"" BK",X001YO428N,X001YO428N,15,0,0,0,0,0,0,0,0,0,2020-06-01,2021-10-30,32.99,14.15,-133.1
5007389,Menzo Fire 7 Tablet Case Rose,X001VRHJC9,X001VRHJC9,39.99,0,0,0,0,0,0,0,0,0,2019-09-24,2019-12-04,13.85,37.73,63.3
5007390,Menzo Fire 7 Tablet Case Purpl,X001VP8E93,X001VP8E93,39.99,0,0,0,0,0,0,0,0,0,2019-09-24,2020-03-02,13.85,37.73,63.3
5007391,Raspberry Pi 4 Case with Fan,100143,100143,20,0,0,0,0,0,0,0,0,0,2019-10-03,2020-01-20,20.26,18.87,-7.4
5007392,Ubiquiti Window/Wall Mount Kit,NS-WM,NS-WM,49.99,0,0,0,0,0,0,0,0,0,,2020-11-19,33.1,47.16,29.8
5007393,GloFX CR1616 Lithium Battery,CR1616,CR1616,4.99,66,12,54,0,0,0,0,0,-1,2019-09-24,2025-02-20,0.85,4.71,82
5007394,"Insignia 50"" 4K Smart Fire TV",NS-50DF710NA19,NS-50DF710NA19,999.99,0,0,0,0,0,0,0,0,0,2019-09-24,2020-10-26,591.14,943.39,37.3
5007395,"HP VH22 21.5"" LED Monitor",V9E67AA#ABA,V9E67AA#ABA,299.99,0,0,0,0,0,0,0,0,0,2019-10-04,2020-03-27,129.19,283.01,54.4
5007396,"HP 14"" Pent Gold 128GB SSD",7FT36UA#ABA,7FT36UA#ABA,799.99,0,0,0,0,0,0,0,0,0,2019-10-04,2019-12-09,435.51,754.71,42.3
5007397,"HP ProBook 430 G5 13.3"" Ci5",5HT11UT#ABA,5HT11UT#ABA,1899.99,0,0,0,0,0,0,0,0,0,2019-10-04,2020-03-27,1123.16,1792.44,37.3
5007398,"Dell Inspiron14 2in1 14"" i3",I5481-3595GRY-P,I5481-3595GRY-PUS,1199.99,0,0,0,0,0,0,0,0,0,2019-10-29,2020-05-04,793.4,1132.07,29.9
5007399,HP 14 Touchsmart Ci3,7FU46UA#ABA,7FU46UA#ABA,1099.99,0,0,0,0,0,0,0,-2,0,2019-10-04,2020-03-24,643.89,1037.73,38
5007400,HP 14 Ci3 Silver,5VQ99UA#ABA,5VQ99UA#ABA,999.99,0,0,0,0,0,0,0,0,0,2019-10-04,2020-03-26,560.54,943.39,40.6
5007401,ANNKE Nova Orion1080P IP Camer,I41CS,I41CS,129.99,0,0,0,0,0,0,0,0,0,2019-11-29,2021-12-02,50.17,122.63,59.1
5007402,TNP Toslink Audio Cable 10ft,X001F7SKN7,X001F7SKN7,34.99,0,0,0,0,0,0,0,0,0,2020-03-03,2020-12-17,17.89,33.01,45.8
5007403,"Maomi Cover Case Fire 7"" Red",X002ATTRRH,X002ATTRRH,49.99,0,0,0,0,0,0,0,0,0,2019-12-12,2021-01-08,19.2,47.16,59.3
5007404,"Maomi Cover Case Fire 7"" Night",X0028E6F0B,X0028E6F0B,15,0,0,0,0,0,0,0,0,0,2019-12-05,2021-10-16,19.2,14.15,-35.7
5007405,Criacr Wifi Smart Plug 2 pk,HA101US,HA101US,29.99,0,0,0,0,0,0,0,0,0,2019-10-04,2023-12-04,18.03,28.29,36.3
5007406,PS4 Wrls Controler Fortnite,3001538,3001538,149.99,0,0,0,0,0,0,0,0,0,2019-12-24,2020-05-12,102.7,141.5,27.4
5007407,RavPower USB C 30W Wall Chargr,RP-PC120,RP-PC120,79.99,2,1,1,0,0,0,0,0,0,2019-10-04,2021-07-03,49.25,75.46,34.7
5007408,"Bmouo Kids Case for Fire7"" Pur",X001RVUHZF,X001RVUHZF,49.99,0,0,0,0,0,0,0,0,0,2019-10-04,2019-11-29,25.88,47.16,45.1
5007409,"Bmouo Kids Case for Fire7"" Org",X001XSF2G1,X001XSF2G1,49.99,0,0,0,0,0,0,0,0,0,2019-10-04,2019-12-12,25.88,47.16,45.1
5007410,"Bmouo Kids Case for Fire7"" Tur",X00249BPLT,X00249BPLT,49.99,0,0,0,0,0,0,0,0,0,2019-10-04,2019-11-19,25.88,47.16,45.1
5007411,"Bmouo Kids Case for Fire7"" Ros",B078WMZRFD,B078WMZRFD,49.99,0,0,0,0,0,0,0,0,0,2019-10-04,2019-11-19,25.88,47.16,45.1
5007412,PWR+ Acer Aspire Adapter SA8,AC2-UL,AC2-UL,99.99,0,0,0,0,0,0,0,0,0,2019-12-09,2020-07-24,44.84,94.33,52.5
5007413,Capshi DisplayPort Cable - 6 F,X001TTXZNB,X001TTXZNB,49.99,0,0,0,0,0,0,0,0,0,2022-06-23,2022-12-17,19.35,47.16,59
5007414,Kasa Smart Bulb Dimm,KL110,KL110,30,0,0,0,0,0,0,0,-3,0,2019-10-04,2022-04-20,32.73,28.3,-15.7
5007415,Aukey Wifi Smart Plug,SH-PA3,SH-PA3,34.99,0,0,0,0,0,0,0,0,0,2019-10-04,2023-12-23,28.78,33.01,12.8
5007416,Famavala Silicn Case Fire 7 BL,X0024M2R3V,X0024M2R3V,39.99,0,0,0,0,0,0,0,0,0,2019-10-04,2020-01-18,16.46,37.73,56.4
5007417,Famavala Silicn Case Fire 7 Pk,X0024ON7H9,X0024ON7H9,39.99,0,0,0,0,0,0,0,0,0,2019-10-04,2019-12-21,16.22,37.73,57
5007418,Lednice Kids Case for Fire7 Gr,X0027WHPKN,X0027WHPKN,59.99,0,0,0,0,0,0,0,0,0,2019-10-04,2019-12-05,35.27,56.59,37.7
5007419,Lednice Kids Case for Fire7 Bl,X002501FIF,X002501FIF,59.99,0,0,0,0,0,0,0,0,0,2019-10-04,2019-11-29,35.27,56.59,37.7
5007420,Lednice Kids Case for Fire7 Ro,X0025MOINH,X0025MOINH,59.99,0,0,0,0,0,0,0,0,0,2019-10-04,2019-12-17,35.27,56.59,37.7
5007421,Lednice Kids Case for Fire7 Rd,X0027XHA43,X0027XHA43,59.99,0,0,0,0,0,0,0,0,0,2019-10-04,2019-12-05,35.27,56.59,37.7
5007422,Aukey Tablet Stand,HD-T4,HD-T4,39.99,0,0,0,0,0,0,0,-1,0,2019-10-04,2021-05-17,21.98,37.73,41.7
5007423,Fire 7 Screen Protector,X002888VQX,X002888VQX,5,0,0,0,0,0,0,0,-18,0,2020-11-18,2022-07-15,7.46,4.72,-58.1
5007424,CableCreation HDMI Ext 1.5ft,CC0472,CC0472,24.99,0,0,0,0,0,0,0,0,0,2019-10-04,2021-08-31,16.1,23.58,31.7
5007425,"Maomi Cover Case Fire 7"" Galax",X0028HQ98B,X0028HQ98B,49.99,0,0,0,0,0,0,0,0,0,2019-10-04,2019-12-05,18.6,47.16,60.6
5007426,Famavala Silicn Case Fire 7 BK,X0024QJ979,X0024QJ979,39.99,0,0,0,0,0,0,0,0,0,2019-10-04,2020-05-11,16.46,37.73,56.4
5007427,PWR+ Lenovo Adapter IL03,IL03-UL,IL03-UL,99.99,0,0,0,0,0,0,0,0,0,2019-12-05,2020-07-14,59.17,94.33,37.3
5007428,PWR+ UL Toshiba Adapter,AC3-UL,AC3-UL,99.99,0,0,0,0,0,0,0,0,0,2019-10-04,2021-10-02,45.82,94.33,51.4
5007429,PWR+ UL USB-C Adapter,PWR65-USBC99,PWR65-USBC99,119.99,0,0,0,0,0,0,0,0,0,2022-04-13,2024-06-12,72.75,113.2,35.7
5007430,TNP Toslink Audio Cable 6ft,X001F7PU0N,X001F7PU0N,24.99,0,0,0,0,0,0,0,0,0,2020-03-03,2020-05-26,17.89,23.58,24.1
5007431,Sony CR2025 3V Lithium,CR2025,CR2025,4.99,0,0,0,0,0,0,0,0,0,2019-10-04,2023-02-11,0.73,4.71,84.5
5007432,Maxell CR2032 3V Lithium,CR2032,CR2032,4.99,0,0,0,0,0,0,0,0,0,2019-10-04,2021-11-01,0.7,4.71,85.1
5007433,Sony CR2016 3V Lithium,CR2016,CR2016,4.99,0,0,0,0,0,0,0,0,0,2019-10-04,2025-10-18,1.24,4.71,73.7
5007434,HP 309A Yellow Q2672A Toner,Q2672A,Q2672A,50,0,0,0,0,0,0,0,-1,0,,,230.53,47.17,-388.7
5007435,WD MyPassport 2TB USB3.0,WDBS4B0020BBK-W,WDBS4B0020BBK-WESN,199.99,0,0,0,0,0,0,0,0,0,2019-10-29,2019-12-02,128.01,188.67,32.2
5007436,Kingston 960GB A400 2.5 SSD,SA400S37/960G,SA400S37/960G,299.99,1,0,1,0,0,0,0,0,-5,2025-10-03,2026-04-21,117.19,283.01,58.6
5007437,Lenovo FLEX 5 1570 Ci7,81CA000YUS,81CA000YUS,1999.99,0,0,0,0,0,0,0,0,0,2019-10-29,2020-03-17,1201.32,1886.78,36.3
5007439,"HP 15 15.6"" Ci7 Silver",Z4L82UA#ABA,Z4L82UA#ABA,1699.99,0,0,0,0,0,0,0,0,0,2019-10-29,2020-03-17,1017.76,1603.76,36.5
5007440,"Dell Inspiron 3480 Ci3 14"" BLK",i33480-3879-PUS,i33480-3879-PUS,999.99,0,0,0,0,0,0,0,0,0,2019-10-29,2020-05-14,650.63,943.39,31
5007441,"HP ProBook x360 11-G4 11.6"" M3",7MD89LS#ABA,7MD89LS#ABA,1099.99,0,0,0,0,0,0,0,-1,0,2019-10-29,2020-09-07,711.82,1037.73,31.4
5007442,Acer Aspire A314-21-91V1 AMD A,NX.HERRAA.003,NX.HERRAA.003,699.99,0,0,0,0,0,0,0,0,0,2019-10-29,2020-01-27,426.28,660.37,35.4
5007443,"Lenovo Ideapad 330S Ci3 15.6""",81F5018EUS,81F5018EUS,899.99,0,0,0,0,0,0,0,-1,0,2019-10-29,2020-03-17,548.65,849.05,35.4
5007444,"HP 15 15.6"" Ci5 Pale Gold",6WC33UA#ABA,6WC33UA#ABA,1400,0,0,0,0,0,0,0,0,0,2019-10-29,2020-01-25,895.38,1320.75,32.2
5007445,"Lenovo 340S Ci5 15.6"" Black",81N800H0US,81N800H0US,1299.99,0,0,0,0,0,0,0,0,0,2019-10-29,2020-03-19,834.19,1226.41,32
5007446,"Lenovo 340S Ci5 15.6"" Bl;ue",81N800H2US,81N800H2US,1299.99,0,0,0,0,0,0,0,-1,0,2019-10-29,2020-03-27,834.19,1226.41,32
5007447,HP EliteDesk 800 G3 Ci5 Mini,6YH35UT#ABA,6YH35UT#ABA,1499.98,0,0,0,0,0,0,0,0,0,2019-10-29,2020-09-28,1017.76,1415.08,28.1
5007448,Xiaomi Mi Box S Android TV,MDZ-22-AB,MDZ-22-AB,199.99,0,0,0,0,0,0,0,0,0,2019-10-29,2021-02-02,112.69,188.67,40.3
5007449,Alienware TACTX XL Gaming MSE,AWGMP1,AWGMP1,49.99,0,0,0,0,0,0,0,0,0,2019-10-29,2022-01-26,18.01,47.16,61.8
5007450,Tzumi Alpha Gaming Headset,6376BLK,6376BLK,99.99,0,0,0,0,0,0,0,-2,0,2019-11-19,2020-07-28,49.04,94.33,48
5007451,Tzumi Alpha Gaming Battle 3pcs,6794BLK,6794BLK,199.99,0,0,0,0,0,0,0,-1,0,2019-11-19,2020-05-11,91.94,188.67,51.3
5007452,iHome iSB01 WI-FI Motion Senso,iSB01WC,iSB01WC,24.99,0,0,0,0,0,0,0,-2,-3,2019-10-29,2022-04-09,56.99,23.58,-141.7
5007453,iHome WI-FI Dual Leak Sensor,iSB02WC,iSB02WC,24.99,0,0,0,0,0,0,0,-3,-5,2019-10-29,,56.99,23.58,-141.7
5007454,iHome WI-FI Door/Window Senso,iSB04WC,iSB04WC,24.99,0,0,0,0,0,0,0,0,-5,2019-10-29,2022-04-09,56.99,23.58,-141.7
5007455,iHome WI-FI 5-in-1 Smartmonit,iSS50WC,iSS50WC,50,0,0,0,0,0,0,0,-5,0,2019-10-29,2022-09-30,77.71,47.17,-64.7
5007456,Moshi SnapTo Wall Mount Kit,99MO122001,99MO122001,49.99,6,1,5,0,0,0,0,0,0,2019-10-29,2023-01-20,28.17,47.16,40.3
5007457,Moshi SnapTo Wall Mount Kit,99MO122003,99MO122003,84.99,1,0,1,0,0,0,0,0,0,2019-10-29,2025-07-15,56.34,80.18,29.7
5007458,Klipx Tranze Bt Headset,KNH-500,KNH-500,249.99,0,0,0,0,0,0,0,0,-2,2020-06-15,2022-08-29,165.16,235.84,30
5007459,Nexxt Surface Mount Box,AE180NXT09,AE180NXT09,7.99,0,0,0,0,0,0,0,0,0,2019-10-29,2024-02-26,1.44,7.54,80.9
5007460,"Nexxt Surface Mounted Box 4x2""",AE180NXT05,AE180NXT05,5,0,0,0,0,0,0,0,-2,0,2019-10-29,2022-11-19,2.97,4.72,37.1
5007461,Dell Optiplex 7060 (SFF) Ci7,Dell Optiplex,DELL361832,2399.99,0,0,0,0,0,0,0,0,0,2019-10-29,2021-05-18,1601.61,2264.14,29.3
5007462,Nexxt D-Ring Cable Management,AW220NXT01,AW220NXT01,29.99,0,0,0,0,0,0,0,0,0,2019-10-29,2021-07-14,16.05,28.29,43.3
5007463,Nexxt D-Ring Cable Management,AW220NXT02,AW220NXT02,20,0,0,0,0,0,0,0,0,0,2019-10-29,,17.77,18.87,5.8
5007464,Ubiquiti NanoStation AC 5GHz a,NS-5AC,NS-5AC,399.99,0,0,0,0,0,0,0,0,0,2019-10-29,2020-12-23,231.82,377.35,38.6
5007465,Canon PGI-2100XL Black LAM,9259B001,9259B001,99.99,0,0,0,0,0,0,0,0,0,2020-11-23,2021-10-12,68.4,94.33,27.5
5007466,Nexxt Surface Mount Box 2 port,AE180NXT10,AE180NXT10,5,0,0,0,0,0,0,0,0,0,2019-10-29,2024-03-21,1.24,4.72,73.7
5007467,Nexxt In-Line Coupler CAT6 Shi,PCGINC6SHRJSL,PCGINC6SHRJSL,7.99,0,0,0,0,0,0,0,0,0,2022-10-17,2023-12-22,3.99,7.54,47.1
5007468,Xtreme 6ft VGA cable M/M,PAC2-1021-AST,PAC2-1021-AST,19.99,0,0,0,0,0,0,0,0,0,2019-10-29,2020-08-18,10.14,18.86,46.2
5007469,Xtreme USB C to Lightning,XMS8-1013-BLK,XMS8-1013-BLK,39.99,0,0,0,0,0,0,0,0,0,2019-10-29,2023-02-01,21.97,37.73,41.8
5007470,Case Logic Braided Aux 10ft,CL-AU-AX-113-GY,CL-AU-AX-113-GY,29.99,0,0,0,0,0,0,0,-1,0,2021-10-14,2022-11-10,12.57,28.29,55.6
5007471,Nexxt Wall Mount Enclosure 9U,AW221NXT33,AW221NXT33,349.99,0,0,0,0,0,0,0,0,0,2019-10-29,2021-06-03,197.75,330.18,40.1
5007472,Nexxt Wall Mount Cabinet 6U,AW221NXT32,AW221NXT32,299.99,0,0,0,0,0,0,0,0,0,2020-11-23,2021-05-12,201.65,283.01,28.7
5007473,Xtech 3-slot Power Cable 6ft,XTC-120,XTC-120,9.99,91,16,10,65,0,0,0,0,0,2025-09-08,2026-03-21,3.15,9.42,66.6
5007474,Xtech USB to Serial Adapter 10,XTC-319,XTC-319,29.99,28,5,5,16,2,0,0,-1,0,2025-09-08,2026-04-21,7.55,28.29,73.3
5007475,Epson TM-T20II USB Printer,C31CD52062,C31CD52062,499.99,0,0,0,0,0,0,0,0,0,2019-10-29,2020-01-09,280.07,471.69,40.6
5007476,Vizio SoundBar SB3820-C6,SB3820-C6,SB3820-C6,200,0,0,0,0,0,0,0,-2,0,2019-10-29,2022-02-16,180.01,188.68,4.6
5007477,"Key Finder, Govee Wireless RF",H5061,H5061,30,0,0,0,0,0,0,0,0,0,2019-10-28,2022-05-31,33.69,28.3,-19
5007478,LIFX Mini 800-Lumen LED Light,L3A19MC08E26,L3A19MC08E26,99.99,0,0,0,0,0,0,0,0,0,2019-12-05,2023-07-27,77.1,94.33,18.3
5007479,Kingston 2.5 to 3.5 SSD Bay,SNA-BR2/35,SNA-BR2/35,4.99,35,10,14,11,0,0,0,0,0,2024-07-10,2025-12-16,3.08,4.71,34.6
5007480,Puroma Detachable Laptop Stand,14101,14101,69.99,0,0,0,0,0,0,0,0,0,2019-10-29,2021-03-30,38.32,66.03,42
5007481,Marvel Super Heroes Home Arcad,QY4072019B,QY4072019B,1499.98,0,0,0,0,0,0,0,0,0,2019-12-12,2021-10-06,829.28,1415.08,41.4
5007482,LapGear eDesk Turquoise,91309,91309,50,0,0,0,0,0,0,0,0,0,2019-11-12,2022-11-04,39.45,47.17,16.4
5007483,LapGear eDesk Cool Gray,91305,91305,69.99,0,0,0,0,0,0,0,0,0,2019-11-12,2021-06-03,40.46,66.03,38.7
5007484,Govee USB Led Light 3M,H6183,H6183,49.99,0,0,0,0,0,0,0,0,0,2019-10-28,2021-04-15,25.23,47.16,46.5
5007485,Nebula Prizm II 200 ANSI Lum,AK-D2240111,AK-D2240111,599.99,0,0,0,0,0,0,0,-1,0,2019-12-05,2020-11-17,354.32,566.03,37.4
5007486,LOHAS LED Bulb RGB A19 Bulb Co,LH-APP-W9-E26-4,LH-APP-W9-E26-4,15,0,0,0,0,0,0,0,-1,0,2019-10-29,2022-01-12,11.52,14.15,18.6
5007487,Lenovo Laptop Backpack 15.6,GX40Q17225,GX40Q17225,49.99,0,0,0,0,0,0,0,0,0,2024-11-01,2025-08-22,21.09,47.16,55.3
5007488,Volcora Cash Drawer,500001,500001,249.99,0,0,0,0,0,0,0,0,0,2019-10-29,2021-05-27,135.11,235.84,42.7
5007489,Aukey Wifi Smart Plug 2 Pack,SH-PA1,SH-PA1,49.99,0,0,0,0,0,0,0,0,0,2019-10-29,2024-04-03,38.85,47.16,17.6
5007490,Kroser Laptop Backpack 15.6,SKK707,SKK707,99.99,0,0,0,0,0,0,0,0,0,2019-10-29,2021-02-16,53.26,94.33,43.5
5007491,Samsung Galaxy TabA 10.5 WF,SM-T590NZAAXAR,SM-T590NZAAXAR,799.99,0,0,0,0,0,0,0,0,0,2019-10-29,2020-07-13,469.09,754.71,37.8
5007492,Ivso Tab A 10.5 Cover Case,PB03790,PB03790,79.99,0,0,0,0,0,0,0,0,0,2019-10-29,2021-08-28,20.72,75.46,72.5
5007493,HDML-Cloner Box Evolve,X001AH7UMJ,X001AH7UMJ,200,1,0,1,0,0,0,0,-1,0,,,293.68,188.68,-55.6
5007494,Alienware Wired Gaming Mouse,DELL-AW959-BK,DELL-AW959-BK,249.99,0,0,0,0,0,0,0,0,0,2019-10-29,2020-11-25,141.83,235.84,39.9
5007495,Kindle Fire HD 8 Tablet Blue,B0794Y5P5C,B0794Y5P5C,179.99,0,0,0,0,0,0,0,-2,0,2019-12-18,2020-05-25,106.38,169.8,37.3
5007496,Seagate Backup Plus Slim 2TB,STDR2000101,STDR2000101,199.99,0,0,0,0,0,0,0,-3,0,2019-11-12,2020-06-13,117.86,188.67,37.5
5007497,HP 105A Black,W1105A,W1105A,169.99,96,16,9,70,0,0,1,-1,-6,2026-04-17,2026-04-22,110.26,160.37,31.2
5007498,"HP LD4312 43"" 4K Ultra HD",3XE86A8#ABA,3XE86A8#ABA,799.99,0,0,0,0,0,0,0,0,0,2019-11-12,2025-03-15,604.05,754.71,20
5007499,Logitech G332 SE Gaming Headst,981-000830,981-000830,149.99,0,0,0,0,0,0,0,0,0,2020-03-03,2020-05-06,59.21,141.5,58.2
5007500,Logitech Z207 BT Speaker,980-001294,980-001294,139.99,20,4,4,12,0,0,0,-1,-1,2026-02-24,2026-01-08,86.08,132.07,34.8
5007501,Logitech G433 7.1 Wired Gaming,981-000667,981-000667,199.99,0,0,0,0,0,0,0,-1,0,2022-10-17,2024-03-07,107.31,188.67,43.1
5007502,Corsair TM30 Thermal Paste,CT-9010001-WW,CT-9010001-WW,19.99,0,0,0,0,0,0,0,0,0,2024-08-14,2025-07-22,10.74,18.86,43.1
5007503,Asus GeForce GT 710 2GB GDDR5,GT710-SL-2GD5-C,GT710-SL-2GD5-CSM,199.99,0,0,0,0,0,0,0,0,0,2021-02-24,2021-12-17,112.12,188.67,40.6
5007504,EVGA 400 N1 400W PSU,100-N1-0400-L1,100-N1-0400-L1,99.99,0,0,0,0,0,0,0,0,0,2019-11-12,2021-01-07,53.7,94.33,43.1
5007505,HP EliteDisplay E243 23.8,1FH47A8#ABA,1FH47A8#ABA,499.99,0,0,0,0,0,0,0,0,0,2020-09-29,2021-02-22,303.12,471.69,35.7
5007506,Tripp-Lite USB Printer cable 3,U021-003,U021-003,9.99,0,0,0,0,0,0,0,0,0,2019-11-12,2020-05-20,3.81,9.42,59.6
5007507,"Samsung C32H711 32"" WQHD (2560",LC32H711QENXZA,LC32H711QENXZA,1199.99,0,0,0,0,0,0,0,0,0,2019-11-12,2020-12-29,715.65,1132.07,36.8
5007508,Samsung TabA 10.1 WF 2019,SM-T510NZSGXAR,SM-T510NZSGXAR,999.99,0,0,0,0,0,0,0,0,0,2019-11-12,2020-07-14,514.36,943.39,45.5
5007509,Govee USB Led Light 5M,H6159,H6159,129.99,0,0,0,0,0,0,0,0,0,2019-11-12,2020-11-11,76.95,122.63,37.3
5007510,Govee Waterproof Led Outdoor S,H7023,H7023,99.99,0,0,0,0,0,0,0,-1,0,2019-11-12,2025-12-20,47.75,94.33,49.4
5007511,Benfei DP to VGA Adapter,B_USA_227grey,B_USA_227grey,39.99,0,0,0,0,0,0,0,0,0,2023-03-22,2023-09-01,16,37.73,57.6
5007512,Smays Micro USB To RJ45 Adapte,Smays Micro USB,,49.99,0,0,0,0,0,0,0,0,0,2020-07-27,2021-08-12,27.07,47.16,42.6
5007513,UGREEN Ethernet Adapter 3.0,20256,20256,59.99,0,0,0,0,0,0,0,0,0,2019-11-12,2020-07-15,34.57,56.59,38.9
5007514,Rankie DVI to HDMI Adapter,R1190,R1190,14.99,0,0,0,0,0,0,0,0,0,2019-11-12,2020-09-21,6.91,14.14,51.1
5007515,Benfei Mini DisplayPort to DVI,B_USA_108Black,B_USA_108Black,20,0,0,0,0,0,0,0,-10,0,2019-11-12,2021-02-08,18.45,18.87,2.2
5007516,BlueRigger DVI to HDMI Cable 6,HDMI-DVI-1.4-BL,HDMI-DVI-1.4-BL-6FT,39.99,0,0,0,0,0,0,0,0,0,2019-11-12,2020-09-09,18.5,37.73,51
5007517,NinjaBatt HP Battery OA04,HPOA04-4-NINJ,HPOA04-4-NINJ,99.99,0,0,0,0,0,0,0,0,0,2021-02-17,2022-01-13,70.23,94.33,25.5
5007518,Rankie Mini DP to HDMI 6ft,R1101,R1101,49.99,0,0,0,0,0,0,0,0,0,2019-11-12,2021-09-29,18.43,47.16,60.9
5007519,Zettagua 4-Port HDMI Switch 4K,ZW410,ZW410,139.99,0,0,0,0,0,0,0,0,0,2019-11-12,2020-03-06,78.5,132.07,40.6
